Unnamed: 0,Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,SimillarHTTP, Inbound, Label
190,172.217.3.100-192.168.50.6-443-54864-6,192.168.50.6,54864,172.217.3.100,443,6,20:53.2,116844217,66,74,11036,8122,983,0,167.2121212,297.1490957,1430,0,109.7567568,265.7574757,163.9619015,1.198176543,840605.8777,6932831.112,58053454,0,116844217,1797603.338,10101320.05,58133581,0,116782161,1599755.63,9542403.596,58093729,1,0,0,0,0,1344,1504,0.564854656,0.633321887,0,1430,135.8723404,280.6735738,78777.65502,0,0,0,0,1,0,0,0,1,136.8428571,167.2121212,109.7567568,1344,0,0,0,0,0,0,66,11036,74,8122,8192,300,64,20,377907.5,446658.8476,693743,62072,58013099,57070.58831,58053454,57972744,0,0,BENIGN
132094,192.168.50.6-4.2.2.4-60667-53-17,192.168.50.6,60667,4.2.2.4,53,17,20:53.2,21180,2,2,64,96,32,32,32,0,48,48,48,0,7554.296506,188.8574127,7060,12225.68064,21177,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,64,40,94.42870633,94.42870633,32,48,38.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,48,32,48,64,0,0,0,0,0,0,2,64,2,96,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
111437,192.168.50.6-4.2.2.4-57821-53-17,192.168.50.6,57821,4.2.2.4,53,17,20:53.2,20976,2,2,64,120,32,32,32,0,60,60,60,0,8771.929825,190.6941266,6992,12107.03514,20972,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,95.34706331,95.34706331,32,60,43.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,54,32,60,40,0,0,0,0,0,0,2,64,2,120,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
98209,192.168.50.6-4.2.2.4-59889-53-17,192.168.50.6,59889,4.2.2.4,53,17,20:53.3,21072,2,2,66,246,33,33,33,0,123,123,123,0,14806.37813,189.8253607,7024,12162.46077,21068,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,94.91268033,94.91268033,33,123,69,49.29503018,2430,0,0,0,0,0,0,0,0,1,86.25,33,123,40,0,0,0,0,0,0,2,66,2,246,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
98,192.168.50.6-54.243.214.170-54865-443-6,192.168.50.6,54865,54.243.214.170,443,6,20:53.3,115761052,79,113,23386,134154,2920,0,296.0253165,774.1612165,2920,0,1187.20354,922.1962833,1360.906775,1.658588935,606078.8063,2350951.016,10015003,1,115761052,1484116.051,3534495.361,10078853,1,111307159,993813.9196,3009243.274,10079017,1,0,0,0,0,1604,2548,0.682440239,0.976148696,0,2920,816.2694301,967.1511322,935381.3124,0,0,0,0,1,0,0,0,1,820.5208333,296.0253165,1187.20354,1604,0,0,0,0,0,0,79,23386,113,134154,8192,210,77,20,114603.1818,166618.0216,616959,63763,10004215.18,11563.78399,10015003,9980309,0,0,BENIGN
79808,192.168.50.6-4.2.2.4-62014-53-17,192.168.50.6,62014,4.2.2.4,53,17,20:53.3,21436,2,2,130,194,65,65,65,0,97,97,97,0,15114.76022,186.601978,7145.333333,12371.75025,21431,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,40,93.30098899,93.30098899,65,97,77.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,97.25,65,97,64,0,0,0,0,0,0,2,130,2,194,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
18215,192.168.50.6-4.2.2.4-51314-53-17,192.168.50.6,51314,4.2.2.4,53,17,20:53.4,21290,2,2,68,182,34,34,34,0,91,91,91,0,11742.60216,187.8816346,7096.666667,12288.32313,21286,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,93.94081729,93.94081729,34,91,56.8,31.22018578,974.7,0,0,0,0,0,0,0,0,1,71,34,91,40,0,0,0,0,0,0,2,68,2,182,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
63,192.168.50.6-72.167.239.239-54866-80-6,192.168.50.6,54866,72.167.239.239,80,6,20:53.5,68456,6,7,874,3744,431,0,145.6666667,221.0345373,2266,0,534.8571429,936.657075,67459.38997,189.9030034,5704.666667,13073.43931,33719,1,34038,6807.6,15120.703,33856,1,34793,5798.833333,13862.53635,34090,1,0,0,0,0,144,164,87.64754003,102.2554634,0,2266,329.8571429,685.8334466,470367.5165,0,0,0,0,1,0,0,0,1,355.2307692,145.6666667,534.8571429,144,0,0,0,0,0,0,6,874,7,3744,8192,237,4,20,0,0,0,0,0,0,0,0,ocsp.godaddy.com/,0,BENIGN
127981,192.168.50.6-4.2.2.4-52188-53-17,192.168.50.6,52188,4.2.2.4,53,17,20:53.5,21180,2,2,90,122,45,45,45,0,61,61,61,0,10009.44287,188.8574127,7060,12223.94858,21175,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,40,94.42870633,94.42870633,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45,61,64,0,0,0,0,0,0,2,90,2,122,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
192,172.217.6.234-192.168.50.6-443-54867-6,192.168.50.6,54867,172.217.6.234,443,6,20:53.5,116544561,34,32,3870,7838,924,0,113.8235294,239.8073053,1430,0,244.9375,406.819841,100.4594286,0.566306994,1792993.246,10103122,58144417,1,116544561,3531653.364,14075148.7,58225788,1,116482433,3757497.839,14509685.96,58185481,1,0,0,0,0,704,664,0.291733906,0.274573088,0,1430,174.7462687,333.5463869,111253.1922,0,0,0,0,1,0,0,0,0,177.3939394,113.8235294,244.9375,704,0,0,0,0,0,0,34,3870,32,7838,8192,253,32,20,182598,170540.0135,303188,62008,58058621.5,121333.1597,58144417,57972826,0,0,BENIGN
64,192.168.50.6-72.167.239.239-54866-80-6,72.167.239.239,80,192.168.50.6,54866,6,20:53.5,3,2,0,812,0,806,6,406,565.6854249,0,0,0,0,2.71E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,40,0,666666.6667,0,6,806,539.3333333,461.8802154,213333.3333,0,0,1,0,0,1,0,0,0,809,406,0,40,0,0,0,0,0,0,2,812,0,0,237,-1,1,20,0,0,0,0,0,0,0,0,0,1,BENIGN
65,192.168.50.6-72.167.239.239-54866-80-6,192.168.50.6,54866,72.167.239.239,80,6,20:53.5,94,3,0,18,0,6,6,6,0,0,0,0,0,191489.3617,31914.89362,47,65.05382387,93,1,94,47,65.05382387,93,1,0,0,0,0,0,0,0,0,0,60,0,31914.89362,0,6,6,6,0,0,0,0,0,0,0,1,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,256,-1,2,20,0,0,0,0,0,0,0,0,0,0,BENIGN
17085,192.168.50.6-72.167.239.239-54866-80-6,192.168.50.6,54866,72.167.239.239,80,6,20:53.5,33626,1,2,6,12,6,6,6,0,6,6,6,0,535.3000654,89.21667757,16813,23772.92998,33623,3,0,0,0,0,0,3,3,0,3,3,0,0,0,0,20,40,29.73889252,59.47778505,6,6,6,0,0,0,0,0,0,0,1,1,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,256,237,0,20,0,0,0,0,0,0,0,0,0,0,BENIGN
185138,192.168.50.6-4.2.2.4-65011-53-17,192.168.50.6,65011,4.2.2.4,53,17,20:53.6,21148,2,2,58,166,29,29,29,0,83,83,83,0,10592.01816,189.1431814,7049.333333,12205.47338,21143,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,40,40,94.57159069,94.57159069,29,83,50.6,29.57701811,874.8,0,0,0,0,0,0,0,0,1,63.25,29,83,40,0,0,0,0,0,0,2,58,2,166,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
188505,192.168.50.6-4.2.2.4-58222-53-17,192.168.50.6,58222,4.2.2.4,53,17,20:53.6,21208,2,2,92,170,46,46,46,0,85,85,85,0,12353.82874,188.6080724,7069.333333,12240.98041,21204,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,94.30403621,94.30403621,46,85,61.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,77,46,85,40,0,0,0,0,0,0,2,92,2,170,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
89416,192.168.50.6-4.2.2.4-59354-53-17,192.168.50.6,59354,4.2.2.4,53,17,20:53.6,21186,2,2,84,116,42,42,42,0,58,58,58,0,9440.196356,188.8039271,7062,12228.2787,21182,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,94.40196356,94.40196356,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42,58,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
114890,192.168.50.6-4.2.2.4-51518-53-17,192.168.50.6,51518,4.2.2.4,53,17,20:53.6,21316,2,2,84,116,42,42,42,0,58,58,58,0,9382.623381,187.6524676,7105.333333,12301.60219,21310,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,93.82623381,93.82623381,42,58,48.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,60.5,42,58,40,0,0,0,0,0,0,2,84,2,116,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
32686,192.168.50.6-4.2.2.4-50237-53-17,192.168.50.6,50237,4.2.2.4,53,17,20:53.6,21151,2,2,84,140,42,42,42,0,70,70,70,0,10590.51581,189.1163538,7050.333333,12207.20543,21146,2,3,3,0,3,3,2,2,0,2,2,0,0,0,0,40,40,94.55817692,94.55817692,42,70,53.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,66.5,42,70,40,0,0,0,0,0,0,2,84,2,140,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
191,172.217.9.230-192.168.50.6-443-54868-6,192.168.50.6,54868,172.217.9.230,443,6,20:53.6,116416026,26,24,1906,6866,517,0,73.30769231,139.5125139,1430,0,286.0833333,527.8389837,75.35045046,0.429494132,2375837.265,11598550.28,58077455,1,116416026,4656641.04,16064811.12,58095755,1,116353888,5058864.696,16729405.96,58118570,1,0,0,0,0,544,504,0.223336948,0.206157183,0,1430,172,387.0375692,149798.08,0,0,0,0,1,0,0,0,0,175.44,73.30769231,286.0833333,544,0,0,0,0,0,0,26,1906,24,6866,8192,246,24,20,151811.5,126917.889,241556,62067,58025138.5,73986.70384,58077455,57972822,0,0,BENIGN
203,172.217.9.230-192.168.50.6-443-54869-6,192.168.50.6,54869,172.217.9.230,443,6,20:53.6,117406979,72,106,4998,102298,1036,0,69.41666667,188.2270692,1430,0,965.0754717,653.0735202,913.8809372,1.51609386,663316.2655,6182005.41,58679085,1,117406979,1653619.423,9724473.111,58760901,1,117341399,1117537.133,8017403.717,58719947,1,0,0,0,0,1464,2144,0.613251449,0.902842411,0,1430,599.4189944,678.9594301,460985.9077,0,0,0,0,1,0,0,0,1,602.7865169,69.41666667,965.0754717,1464,0,0,0,0,0,0,72,4998,106,102298,8192,262,70,20,346459.5,401903.231,630648,62271,58325888.5,499495.2805,58679085,57972692,0,0,BENIGN
96467,172.217.9.230-192.168.50.6-443-54870-6,192.168.50.6,54870,172.217.9.230,443,6,20:53.6,14340083,2,10,0,0,0,0,0,0,0,0,0,0,0,0.83681524,1303643.909,2557120.457,7999526,1,2,2,0,2,2,14296591,1588510.111,2769721.138,7999526,1,0,0,0,0,64,320,0.139469207,0.697346033,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,64,0,0,0,0,0,0,2,0,10,0,8192,60720,0,32,6340554,0,6340554,6340554,7999526,0,7999526,7999526,0,0,BENIGN
184440,192.168.50.6-4.2.2.4-54347-53-17,192.168.50.6,54347,4.2.2.4,53,17,20:53.6,21036,2,2,60,214,30,30,30,0,107,107,107,0,13025.28998,190.1502187,7012,12141.6762,21032,1,3,3,0,3,3,1,1,0,1,1,0,0,0,0,64,40,95.07510934,95.07510934,30,107,60.8,42.17463693,1778.7,0,0,0,0,0,0,0,0,1,76,30,107,64,0,0,0,0,0,0,2,60,2,214,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
66,172.217.9.230-192.168.50.6-443-54871-6,192.168.50.6,54871,172.217.9.230,443,6,20:53.7,162432,17,14,1712,6582,517,0,100.7058824,168.9884481,1430,0,470.1428571,636.4803287,51061.36722,190.8490938,5414.4,12780.36544,41157,1,162432,10152,18736.57058,55863,1,102459,7881.461538,15828.68467,42505,2,0,0,0,0,364,304,104.6591805,86.18991332,0,1430,259.1875,469.7458089,220661.125,0,0,0,0,1,0,0,0,0,267.5483871,100.7058824,470.1428571,364,0,0,0,0,0,0,17,1712,14,6582,8192,242,15,20,0,0,0,0,0,0,0,0,0,0,BENIGN
133,172.217.12.162-192.168.50.6-443-54872-6,192.168.50.6,54872,172.217.12.162,443,6,20:53.7,109356130,48,61,10460,8968,1873,0,217.9166667,489.1146075,2523,0,147.0163934,387.6273336,177.6580792,0.996743392,1012556.759,6432432.582,58709160,0,109356130,2326726.17,9669075.551,58790128,1,109293814,1821563.567,8584402.223,58750308,0,0,0,0,0,984,1244,0.43893287,0.557810522,0,2523,176.6181818,432.8883786,187392.3483,0,0,0,0,1,0,0,0,1,178.2385321,217.9166667,147.0163934,984,0,0,0,0,0,0,48,10460,61,8968,8192,322,46,20,182951.5,62580.77264,276816,151109,27140526.25,23032641.79,58709160,9829032,0,0,BENIGN
169401,192.168.50.6-4.2.2.4-54656-53-17,192.168.50.6,54656,4.2.2.4,53,17,20:53.7,22023,2,2,82,114,41,41,41,0,57,57,57,0,8899.786587,181.6282977,7341,12711.52092,22019,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,40,90.81414884,90.81414884,41,57,47.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,59.25,41,57,40,0,0,0,0,0,0,2,82,2,114,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
169377,192.168.50.6-4.2.2.4-50512-53-17,192.168.50.6,50512,4.2.2.4,53,17,20:53.7,21105,2,2,82,138,41,41,41,0,69,69,69,0,10424.07013,189.5285477,7035,12181.51337,21101,1,1,1,0,1,1,3,3,0,3,3,0,0,0,0,40,40,94.76427387,94.76427387,41,69,52.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,65.25,41,69,40,0,0,0,0,0,0,2,82,2,138,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
157172,172.217.12.163-192.168.50.6-443-54873-6,192.168.50.6,54873,172.217.12.163,443,6,20:53.7,14341401,2,10,0,0,0,0,0,0,0,0,0,0,0,0.836738335,1303763.727,2557239.073,7999971,1,1,1,0,1,1,14300288,1588920.889,2769675.041,7999971,2,0,0,0,0,64,320,0.139456389,0.697281946,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,64,0,0,0,0,0,0,2,0,10,0,8192,60720,0,32,6341428,0,6341428,6341428,7999971,0,7999971,7999971,0,0,BENIGN
39540,192.168.50.6-4.2.2.4-52629-53-17,192.168.50.6,52629,4.2.2.4,53,17,20:53.7,21096,2,2,86,142,43,43,43,0,71,71,71,0,10807.73606,189.6094046,7032,12176.31718,21092,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,64,40,94.80470231,94.80470231,43,71,54.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,67.75,43,71,64,0,0,0,0,0,0,2,86,2,142,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
95135,172.217.12.162-192.168.50.6-443-54874-6,192.168.50.6,54874,172.217.12.162,443,6,20:53.8,14341071,2,10,0,0,0,0,0,0,0,0,0,0,0,0.836757589,1303733.727,2557248.799,7999982,1,3,3,0,3,3,14300038,1588893.111,2769684.928,7999982,1,0,0,0,0,64,320,0.139459598,0.697297991,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,64,0,0,0,0,0,0,2,0,10,0,8192,60720,0,32,6341087,0,6341087,6341087,7999982,0,7999982,7999982,0,0,BENIGN
189,192.168.50.6-31.13.71.2-54875-443-6,192.168.50.6,54875,31.13.71.2,443,6,20:53.8,116317759,30,26,3890,8188,1043,0,129.6666667,280.416849,2103,0,314.9230769,644.4695756,103.8362508,0.481439812,2114868.345,10950951.15,57989825,1,116317759,4010957.207,14948794.11,58004846,1,116224108,4648964.32,16064715.2,58034616,1,0,0,0,0,624,544,0.257914185,0.223525627,0,2103,211.8947368,485.2766032,235493.3816,0,0,0,0,1,0,0,0,0,215.6785714,129.6666667,314.9230769,624,0,0,0,0,0,0,30,3890,26,8188,8192,127,28,20,138675.5,86076.81558,199541,77810,57973447.5,23161.28262,57989825,57957070,0,0,BENIGN
16714,192.168.50.6-4.2.2.4-64539-53-17,192.168.50.6,64539,4.2.2.4,53,17,20:53.8,20987,2,2,78,292,39,39,39,0,146,146,146,0,17629.9614,190.5941773,6995.666667,12113.386,20983,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,95.29708867,95.29708867,39,146,81.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,102.25,39,146,40,0,0,0,0,0,0,2,78,2,292,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
67,172.217.9.230-192.168.50.6-443-54871-6,192.168.50.6,54871,172.217.9.230,443,6,20:53.8,41736,3,3,18,82,6,6,6,0,38,6,27.33333333,18.47520861,2396.013034,143.7607821,8347.2,18129.00987,40771,2,40877,20438.5,28901.57547,40875,2,965,482.5,679.5296167,963,2,0,0,0,0,60,60,71.88039103,71.88039103,6,38,15.14285714,15.61440117,243.8095238,0,0,0,0,0,1,1,0,1,17.66666667,6,27.33333333,60,0,0,0,0,0,0,3,18,3,82,257,246,2,20,0,0,0,0,0,0,0,0,0,0,BENIGN
167252,192.168.50.6-4.2.2.4-52915-53-17,192.168.50.6,52915,4.2.2.4,53,17,20:53.8,104873,2,2,78,292,39,39,39,0,146,146,146,0,3528.076817,38.14137099,34957.66667,60544.99068,104869,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,19.0706855,19.0706855,39,146,81.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,102.25,39,146,40,0,0,0,0,0,0,2,78,2,292,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
126,192.168.50.6-52.85.89.250-54876-443-6,192.168.50.6,54876,52.85.89.250,443,6,20:53.8,116248948,68,93,6971,94114,1329,0,102.5147059,321.1233312,3047,0,1011.978495,824.4408774,869.5562561,1.38495877,726555.925,2564641.142,10008715,1,116248948,1735058.925,3767653.673,10047610,1,110747856,1203781.043,3276512.274,10052002,1,0,0,0,0,1384,2148,0.58495153,0.80000724,0,3047,623.9814815,797.2098586,635543.5587,0,0,0,0,1,0,0,0,1,627.8571429,102.5147059,1011.978495,1384,0,0,0,0,0,0,68,6971,93,94114,8192,139,66,20,63917.83333,85111.56795,334153,38853,9623494.25,1310628.926,10008715,5461988,0,0,BENIGN
128,192.168.50.6-52.85.89.250-54877-443-6,192.168.50.6,54877,52.85.89.250,443,6,20:53.8,116249005,44,39,6861,19738,1337,0,155.9318182,393.0666786,2920,0,506.1025641,823.5338102,228.8105606,0.713984606,1417670.793,3454838.048,10017108,1,116249005,2703465.233,4433923.493,10047609,1,110763730,2914835,4614376.259,10056540,1,0,0,0,0,904,1068,0.378497863,0.335486742,0,2920,316.6547619,649.8569165,422314.0119,0,0,0,0,1,0,0,0,0,320.4698795,155.9318182,506.1025641,904,0,0,0,0,0,0,44,6861,39,19738,8192,140,42,20,58917.41667,66820.26488,271076,39248,9628499.5,1317139.371,10017108,5446030,0,0,BENIGN
106,192.168.50.6-52.85.89.250-54878-443-6,192.168.50.6,54878,52.85.89.250,443,6,20:53.8,115233665,46,42,6873,25282,1337,0,149.4130435,385.4741713,3047,0,601.952381,932.206848,279.0417193,0.763665722,1324524.885,3355401.446,10008639,1,115233665,2560748.111,4353830.042,10047631,1,110716921,2700412.707,4504611.248,10054956,1,0,0,0,0,944,1128,0.3991889,0.364476822,0,3047,361.2921348,730.3803991,533455.5273,0,0,0,0,1,0,0,0,0,365.3977273,149.4130435,601.952381,944,0,0,0,0,0,0,46,6873,42,25282,8192,140,44,20,61530.90909,73152.95117,282058,38886,10003620.64,14807.82757,10008639,9959161,0,0,BENIGN
108,192.168.50.6-52.85.89.250-54879-443-6,192.168.50.6,54879,52.85.89.250,443,6,20:53.8,115233738,48,45,7089,27470,1438,0,147.6875,392.2790017,2920,0,610.4444444,875.6884709,299.9034883,0.807055309,1252540.63,3275988.195,10008707,1,115233738,2451781.66,4290162.25,10047631,1,110716360,2516280.909,4398594.409,10050932,1,0,0,0,0,984,1188,0.416544675,0.390510633,0,2920,367.6489362,703.9314438,495519.4776,0,0,0,0,1,0,0,0,0,371.6021505,147.6875,610.4444444,984,0,0,0,0,0,0,48,7089,45,27470,8192,140,46,20,61193,72583.66411,280020,38870,10003953.27,14234.47245,10008707,9961144,0,0,BENIGN
95723,192.168.50.6-4.2.2.4-63128-53-17,192.168.50.6,63128,4.2.2.4,53,17,20:53.8,21095,2,2,94,222,47,47,47,0,111,111,111,0,14979.85305,189.618393,7031.666667,12176.60586,21092,1,2,2,0,2,2,1,1,0,1,1,0,0,0,0,64,40,94.80919649,94.80919649,47,111,72.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,90.75,47,111,64,0,0,0,0,0,0,2,94,2,222,-1,-1,1,32,0,0,0,0,0,0,0,0,0,0,BENIGN
110,192.168.50.6-52.85.89.250-54880-443-6,192.168.50.6,54880,52.85.89.250,443,6,20:53.8,115234035,44,39,6843,19408,1336,0,155.5227273,391.8114454,3047,0,497.6410256,823.2973974,227.8059603,0.720273312,1405293.11,3440771.346,10008518,1,115234035,2679861.279,4419585.774,10047631,1,110716433,2913590.342,4615007.245,10053716,1,0,0,0,0,904,1068,0.381831635,0.338441677,0,3047,312.5119048,648.2321928,420204.9758,0,0,0,0,1,0,0,0,0,316.2771084,155.5227273,497.6410256,904,0,0,0,0,0,0,44,6843,39,19408,8192,140,42,20,61501.72727,72464.31859,279955,39080,10003638.55,14155.05387,10008518,9961142,0,0,BENIGN
112,192.168.50.6-52.85.89.250-54881-443-6,192.168.50.6,54881,52.85.89.250,443,6,20:53.8,115234093,42,42,4189,21274,1337,0,99.73809524,301.452343,2956,0,506.5238095,838.1479943,220.9675916,0.728950936,1388362.566,3425153.156,10016111,1,115234093,2810587.634,4489988.665,10047630,1,110716428,2700400.683,4504638.57,10055363,1,0,0,0,0,864,1128,0.364475468,0.364475468,0,2956,299.5647059,655.5056472,429687.6535,0,0,0,0,1,0,0,0,1,303.1309524,99.73809524,506.5238095,864,0,0,0,0,0,0,42,4189,42,21274,8192,129,40,20,56498.63636,55875.98614,224926,39113,10008636.18,2801.262709,10016111,10003988,0,0,BENIGN
32436,192.168.50.6-8.8.8.8-52915-53-17,192.168.50.6,52915,8.8.8.8,53,17,20:53.9,69915,2,2,78,292,39,39,39,0,146,146,146,0,5292.140456,57.21232926,23305,40362.846,69912,1,2,2,0,2,2,1,1,0,1,1,0,0,0,0,40,40,28.60616463,28.60616463,39,146,81.8,58.60631365,3434.7,0,0,0,0,0,0,0,0,1,102.25,39,146,40,0,0,0,0,0,0,2,78,2,292,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
86366,192.168.50.6-4.2.2.4-51348-53-17,192.168.50.6,51348,4.2.2.4,53,17,20:53.9,21117,2,2,70,264,35,35,35,0,132,132,132,0,15816.64062,189.4208458,7039,12189.30757,21114,1,1,1,0,1,1,2,2,0,2,2,0,0,0,0,40,40,94.71042288,94.71042288,35,132,73.8,53.12908808,2822.7,0,0,0,0,0,0,0,0,1,92.25,35,132,40,0,0,0,0,0,0,2,70,2,264,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
178579,192.168.50.6-4.2.2.4-57622-53-17,192.168.50.6,57622,4.2.2.4,53,17,20:53.9,20981,2,2,80,112,40,40,40,0,56,56,56,0,9151.136743,190.6486821,6993.666667,12109.9219,20977,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,95.32434107,95.32434107,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,40,0,0,0,0,0,0,2,80,2,112,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
45941,192.168.50.6-4.2.2.4-63587-53-17,192.168.50.6,63587,4.2.2.4,53,17,20:53.9,21512,2,2,80,202,40,40,40,0,101,101,101,0,13108.96244,185.9427296,7170.666667,12414.76284,21506,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,92.97136482,92.97136482,40,101,64.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,80.5,40,101,40,0,0,0,0,0,0,2,80,2,202,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
99,192.168.50.6-23.194.177.32-54882-443-6,192.168.50.6,54882,23.194.177.32,443,6,20:53.9,115146042,72,91,2433,115596,517,0,33.79166667,103.4384811,2920,0,1270.285714,984.1270501,1025.037404,1.415593599,710778.037,2543835.41,10012625,1,115146042,1621775.239,3667235.242,10033416,1,110410483,1226783.144,3302519.873,10033389,1,0,0,0,0,1464,2108,0.625292878,0.790300721,0,2920,719.6890244,958.9846277,919651.5162,0,0,0,0,1,0,0,0,1,724.1042945,33.79166667,1270.285714,1464,0,0,0,0,0,0,72,2433,91,115596,8192,245,70,20,30706.63636,31342.42166,125144,20757,10006615.64,6920.889744,10012625,9995287,0,0,BENIGN
730,192.168.50.6-4.2.2.4-55740-53-17,192.168.50.6,55740,4.2.2.4,53,17,20:53.9,21233,2,2,94,222,47,47,47,0,111,111,111,0,14882.49423,188.3860029,7077.666667,12255.41416,21229,2,2,2,0,2,2,2,2,0,2,2,0,0,0,0,40,40,94.19300146,94.19300146,47,111,72.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,90.75,47,111,40,0,0,0,0,0,0,2,94,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,0,0,BENIGN
